work_year;Experience_level_coded;employment_type_code;job_title_code;employee_residence;remote_ratio;company_location;company_size_numeric;salary_in_usd
2022;2;3;48;74;100;74;25;102200
2022;1;3;48;103;50;103;25;22892
2022;3;3;26;228;100;228;25;144000
2022;3;3;26;228;100;228;25;113000
2022;1;3;4;181;100;65;25;31520
2022;3;3;32;228;100;228;100;195400
2022;3;3;32;228;100;228;100;131300
2022;3;3;68;228;100;228;100;195400
2022;3;3;68;228;100;228;100;131300
2022;3;3;32;228;100;228;100;195400
2022;3;3;32;228;100;228;100;131300
2022;3;3;32;228;100;228;25;190000
2022;3;3;32;228;100;228;25;135000
2022;3;3;34;228;100;228;25;135000
2022;3;3;34;228;100;228;25;80000
2022;1;3;13;103;100;103;25;8050
2022;3;3;34;228;100;228;25;160000
2022;3;3;34;228;100;228;25;85000
2022;3;3;34;228;100;228;100;178800
2022;3;3;34;228;100;228;100;132100
2022;2;1;80;103;100;228;5;60000
2022;3;3;68;67;50;67;5;63040
2022;1;3;18;103;100;12;100;50000
2022;3;3;34;228;100;228;25;140000
2022;3;3;34;228;100;228;25;105000
2022;2;3;34;74;100;74;25;80036
2022;2;3;34;74;100;74;25;67723
2022;3;3;5;228;100;228;25;190000
2022;3;3;5;228;100;228;25;140000
2022;2;3;41;228;100;228;25;100000
2022;2;3;41;228;100;228;25;60000
2022;3;3;48;228;100;228;100;180000
2022;3;3;48;228;100;228;100;165000
2022;3;3;8;228;0;228;100;108000
2021;1;3;71;72;50;72;25;20000
2022;3;3;32;228;100;228;25;190000
2022;3;3;32;228;100;228;25;135000
2022;3;3;48;228;0;228;25;179400
2022;3;3;48;228;0;228;25;154000
2022;3;3;73;228;0;228;25;193900
2022;3;3;73;228;0;228;25;129300
2022;1;3;46;228;0;228;25;222640
2022;1;3;46;228;0;228;25;182160
2022;2;3;34;228;0;228;25;150000
2022;2;3;34;228;0;228;25;100000
2022;3;3;5;228;100;228;25;122500
2022;3;3;5;228;100;228;25;100000
2022;1;3;34;228;100;228;25;297500
2022;1;3;34;228;100;228;25;260000
2021;1;3;67;223;100;223;100;15000
2022;3;3;34;65;100;228;25;193000
2022;1;3;48;228;0;228;25;93000
2022;1;3;48;228;0;228;25;73000
2022;2;3;41;228;100;228;25;100000
2022;2;3;41;228;100;228;25;60000
2022;1;3;26;29;100;29;100;7799
2022;3;3;48;228;100;228;25;136994
2022;3;3;48;228;100;228;25;101570
2022;3;3;55;228;100;228;25;250000
2022;3;3;55;228;100;228;25;63000
2022;2;3;38;228;0;228;25;134000
2022;2;3;38;228;0;228;25;98000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;54;72;50;72;100;57786
2022;2;3;26;228;100;228;25;136000
2022;2;3;26;228;100;228;25;112000
2022;3;3;48;228;100;228;25;172000
2022;3;3;48;228;100;228;25;140000
2022;3;3;34;228;0;228;25;215000
2022;3;3;34;228;0;228;25;164000
2022;3;3;34;228;0;228;25;300000
2022;3;3;34;228;0;228;25;130000
2022;3;3;34;228;100;228;25;250000
2022;3;3;34;228;100;228;25;63000
2022;3;3;34;228;100;228;25;180000
2022;3;3;34;228;100;228;25;150000
2021;1;3;34;74;50;74;100;45390
2022;3;3;34;228;100;228;25;250000
2022;3;3;34;228;100;228;25;63000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;2;3;26;228;100;228;100;97500
2022;3;3;9;228;100;228;25;212800
2022;3;3;9;228;100;228;25;142800
2022;2;3;48;163;50;163;100;73546
2022;1;3;48;228;50;54;25;50000
2022;1;3;26;72;100;103;100;6359
2022;3;3;48;228;0;228;25;151800
2022;3;3;48;228;0;228;25;130240
2022;3;3;5;228;100;228;25;165000
2022;3;3;5;228;100;228;25;140250
2022;3;3;34;228;0;228;25;135000
2022;3;3;34;228;0;228;25;115000
2022;3;3;48;228;100;228;25;179400
2022;3;3;48;228;100;228;25;154000
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;2;3;58;228;0;228;25;75000
2022;2;3;34;86;100;86;25;84053
2022;2;3;34;86;100;86;25;73546
2022;2;3;34;74;100;74;25;98506
2022;2;3;34;74;100;74;25;86193
2022;2;3;34;65;100;65;25;84053
2022;2;3;34;65;100;65;25;73546
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;5;74;100;74;25;102663
2022;3;3;5;74;100;74;25;80041
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;34;74;100;74;25;104611
2022;3;3;34;74;100;74;25;82280
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;0;228;25;191475
2022;3;3;48;228;0;228;25;141525
2022;3;3;26;228;0;228;100;115000
2022;1;3;48;65;50;65;25;31520
2022;3;3;40;228;100;228;25;81000
2022;3;3;40;228;100;228;25;66000
2022;1;3;26;228;100;228;100;46000
2022;1;3;34;228;100;228;100;80000
2022;1;3;73;228;100;228;5;200000
2022;1;3;73;228;100;228;5;180000
2022;1;3;4;228;100;228;5;200000
2022;3;3;48;228;0;228;25;204100
2022;3;3;48;228;0;228;25;136100
2022;3;3;5;228;0;228;25;250000
2022;3;3;5;228;0;228;25;63000
2022;2;3;48;74;0;74;25;118208
2022;2;3;48;74;0;74;25;110820
2021;1;4;25;56;50;56;100;19073
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;48;228;100;228;25;191475
2022;3;3;48;228;100;228;25;141525
2022;3;3;50;228;100;228;25;95000
2022;3;3;50;228;100;228;25;70000
2022;2;3;8;28;100;228;25;75000
2022;2;1;5;28;50;28;25;7500
2022;2;3;26;228;0;228;100;113000
2022;3;3;48;228;100;228;25;170000
2022;3;3;48;228;100;228;25;130000
2022;2;3;27;228;100;228;100;113000
2022;2;3;88;228;100;228;25;140000
2021;3;3;26;174;100;174;5;50000
2022;2;3;13;14;100;14;25;53368
2022;3;3;48;228;0;228;25;175000
2022;3;3;48;228;0;228;25;140000
2022;3;3;65;181;50;181;5;29944
2022;3;3;5;228;0;228;25;250000
2022;3;3;5;228;0;228;25;63000
2022;3;3;48;228;0;228;100;160000
2022;3;3;48;228;0;228;100;119300
2022;2;3;91;228;50;228;100;145000
2022;3;3;34;228;0;228;25;105000
2022;3;3;34;228;0;228;25;90000
2022;3;3;55;228;100;228;25;146200
2022;3;3;55;228;100;228;25;124270
2022;2;3;48;228;0;228;25;225000
2022;2;3;48;228;0;228;25;160000
2022;2;3;48;163;100;163;5;54634
2022;3;3;34;36;100;36;25;185800
2022;3;3;34;36;100;36;25;137400
2022;3;3;5;228;0;228;25;245000
2022;3;3;5;228;0;228;25;180000
2022;3;3;5;228;0;228;25;203500
2022;3;3;5;228;0;228;25;152000
2022;3;3;34;228;0;228;25;250000
2022;3;3;34;228;0;228;25;63000
2022;3;3;69;228;100;228;25;186000
2022;3;3;69;228;100;228;25;148800
2022;3;3;66;103;50;103;100;95386
2022;2;3;68;74;50;74;100;128058
2022;1;3;48;228;0;228;100;82000
2022;1;4;48;58;100;72;25;110000
2022;2;3;8;228;50;228;25;173000
2022;3;3;48;228;0;228;25;203500
2022;3;3;48;228;0;228;25;152000
2022;3;3;68;228;100;228;25;186000
2022;3;3;68;228;100;228;25;148800
2022;1;3;13;29;100;29;100;6270
2022;2;3;46;228;100;228;25;158000
2022;2;3;46;228;100;228;25;134000
2022;3;3;48;228;100;228;25;170000
2022;3;3;48;228;100;228;25;120000
2022;1;3;5;228;100;228;25;200000
2022;1;3;5;228;100;228;25;150000
2022;3;3;26;228;0;228;25;216200
2022;3;3;26;228;0;228;25;144100
2022;2;3;48;163;0;163;25;115573
2022;2;3;48;163;0;163;25;89306
2022;3;3;55;228;0;228;25;250000
2022;3;3;55;228;0;228;25;63000
2022;3;3;34;228;100;228;25;135000
2022;3;3;34;228;100;228;25;85000
2022;3;3;68;228;100;228;25;135000
2022;3;3;68;228;100;228;25;85000
2022;3;3;46;228;100;228;25;206000
2022;3;3;46;228;100;228;25;175100
2022;3;3;68;228;0;228;25;189650
2022;3;3;68;228;0;228;25;164996
2022;3;3;32;228;100;228;25;149040
2022;3;3;32;228;100;228;25;113900
2022;3;3;34;228;100;228;25;154000
2022;3;3;34;228;100;228;25;126000
2022;3;3;68;228;100;228;100;200000
2022;3;3;68;228;100;228;100;150000
2022;3;3;34;228;0;228;25;195700
2022;3;3;34;228;0;228;25;130500
2022;3;3;5;228;100;228;25;170000
2022;3;3;5;228;100;228;25;135000
2022;2;3;34;74;0;74;25;98506
2022;2;3;34;74;0;74;25;73880
2022;3;3;26;228;100;228;25;117000
2022;3;3;26;228;100;228;25;99450
2022;3;3;34;179;100;179;25;200000
2022;3;3;34;179;100;179;25;135000
2022;3;3;68;228;0;228;25;193900
2022;3;3;68;228;0;228;25;129300
2022;1;3;68;74;100;74;5;55410
2022;3;3;26;74;0;74;25;86193
2022;3;3;26;74;0;74;25;61566
2022;3;3;26;228;100;228;25;175000
2022;3;3;26;228;100;228;25;130000
2022;3;3;34;228;0;228;25;188100
2022;3;3;34;228;0;228;25;139860
2022;3;3;68;228;0;228;25;248700
2022;3;3;68;228;0;228;25;167100
2022;2;3;26;103;100;103;5;5723
2022;3;3;48;228;0;228;25;123400
2022;3;3;48;228;0;228;25;88100
2022;2;3;13;54;100;54;5;50432
2022;3;3;48;228;0;228;25;245000
2022;3;3;48;228;0;228;25;205000
2022;3;3;34;228;0;228;25;141300
2022;3;3;34;228;0;228;25;102100
2022;3;3;32;228;0;228;25;141300
2022;3;3;32;228;0;228;25;102100
2022;1;3;26;11;100;11;100;50000
2022;1;3;48;20;100;20;100;84053
2022;2;3;65;74;50;74;5;61566
2022;3;3;32;228;0;228;25;250000
2022;3;3;32;228;0;228;25;63000
2022;3;3;46;228;100;228;100;189500
2022;3;3;46;228;100;228;100;140100
2022;3;3;34;228;100;228;100;177600
2022;3;3;34;228;100;228;100;131300
2022;2;3;34;228;0;228;25;24000
2022;2;3;34;228;0;228;25;24000
2022;3;3;34;228;0;228;25;250000
2022;3;3;34;228;0;228;25;63000
2022;3;3;68;228;100;228;100;202900
2022;3;3;68;228;100;228;100;131300
2022;3;3;34;228;100;228;25;145000
2022;3;3;34;228;100;228;25;115000
2022;1;3;68;228;50;228;100;115000
2022;2;3;68;228;0;228;25;193900
2022;2;3;68;228;0;228;25;129300
2022;3;3;48;228;100;228;100;180000
2022;3;3;48;228;100;228;100;140000
2022;2;3;26;228;0;228;25;216200
2022;2;3;26;228;0;228;25;144100
2022;3;3;73;228;0;228;25;216000
2022;3;3;73;228;0;228;25;144000
2022;1;3;26;228;100;228;100;150000
2021;1;3;71;103;100;103;25;12171
2022;2;3;48;103;100;99;100;53416
2022;1;3;6;13;50;13;25;50000
2021;3;3;20;228;50;228;100;250000
2022;1;3;91;163;0;163;100;84053
2022;2;3;48;74;100;74;25;131752
2022;3;3;5;11;100;228;5;48000
2022;1;3;46;228;0;228;25;260500
2022;1;3;46;228;0;228;25;175100
2022;3;3;34;228;100;228;25;210000
2022;3;3;34;228;100;228;25;100000
2022;1;3;26;228;100;228;5;55000
2022;2;3;26;228;100;228;25;130000
2022;3;3;8;72;100;74;100;77119
2022;1;3;48;20;50;20;5;52008
2022;2;2;8;103;100;103;5;30523
2022;3;3;34;228;0;228;25;206699
2022;3;3;34;228;0;228;25;99100
2022;2;3;5;228;0;228;25;200000
2022;2;3;5;228;0;228;25;54000
2022;3;3;34;228;0;228;25;250000
2022;3;3;34;228;0;228;25;63000
2022;3;3;32;228;0;228;25;250000
2022;3;3;32;228;0;228;25;63000
2022;3;3;34;228;0;228;25;250000
2022;3;3;34;228;0;228;25;63000
2022;1;3;5;228;50;228;100;130000
2022;3;3;34;228;0;228;100;100000
2022;3;3;34;228;0;228;100;80000
2022;3;3;48;228;0;228;100;160000
2022;3;3;48;228;0;228;100;100000
2022;3;3;50;228;100;228;100;221300
2022;3;3;50;228;100;228;100;148700
2022;1;3;68;74;100;74;100;30000
2022;1;3;26;72;50;72;25;28368
2022;2;3;34;74;0;74;25;91118
2022;2;3;34;74;0;74;25;61566
2022;2;3;48;54;100;54;5;60938
2022;3;3;46;228;0;228;25;249260
2022;3;3;46;228;0;228;25;185400
2022;3;3;34;228;100;228;25;170000
2022;3;3;34;228;100;228;25;130000
2022;2;3;48;74;50;74;25;80036
2022;3;3;26;228;100;228;25;128875
2022;3;3;26;228;100;228;25;93700
2022;3;3;68;228;100;228;25;180000
2022;3;3;68;228;100;228;25;100000
2022;3;3;26;228;100;228;25;136260
2022;3;3;26;228;100;228;25;109280
2022;3;3;48;228;100;228;100;160000
2022;3;3;48;228;100;228;100;92000
2022;3;3;34;228;100;228;25;200000
2022;3;3;34;228;100;228;25;160000
2022;2;3;34;74;0;74;25;135446
2022;2;3;34;74;0;74;25;104663
2022;3;3;26;228;100;228;25;117000
2022;3;3;26;228;100;228;25;99450
2022;1;3;34;228;100;228;100;129000
2022;1;3;34;228;100;228;100;86000
2020;1;3;34;103;100;103;100;13493
2020;1;3;34;103;100;103;100;13493
2022;3;3;48;228;0;228;100;160000
2022;3;3;48;228;0;228;100;119300
2022;3;3;18;228;100;228;100;100000
2022;2;3;48;220;50;220;25;25000
2022;2;3;26;195;50;195;25;65257
2022;2;3;4;228;100;228;25;200000
2022;1;3;67;228;100;228;100;180000
2022;2;3;48;228;100;228;100;153000
2022;3;3;34;228;100;228;25;210000
2022;3;3;34;228;100;228;25;100000
2022;3;3;26;228;100;228;25;150075
2022;3;3;26;228;100;228;25;110925
2022;2;3;73;62;100;62;25;22800
2022;3;3;48;228;100;228;100;160000
2022;3;3;48;228;100;228;100;92000
2022;3;3;68;228;100;228;100;202900
2022;3;3;68;228;100;228;100;131300
2020;1;3;26;181;100;181;25;22809
2022;1;3;26;99;0;99;100;15000
2022;3;3;34;228;100;228;25;175000
2022;3;3;34;228;100;228;25;135000
2022;3;3;46;14;100;14;100;133766
2022;1;3;68;228;0;228;100;83000
2022;2;3;34;74;100;74;25;92350
2022;2;3;34;74;100;74;25;67723
2022;3;3;48;228;0;228;25;186000
2022;3;3;48;228;0;228;25;148800
2022;3;3;26;228;0;228;25;112900
2022;3;3;26;228;0;228;25;90320
2022;3;3;78;228;0;228;25;240000
2022;3;3;78;228;0;228;25;160000
2022;3;3;46;228;100;228;25;300000
2022;3;3;46;228;100;228;25;200000
2022;2;3;34;54;50;54;5;65666
2022;2;3;4;103;100;228;100;200000
2022;2;3;68;74;0;74;25;116976
2022;2;3;68;74;0;74;25;92350
2022;2;3;4;228;0;228;25;120000
2022;3;3;26;228;100;228;25;112900
2022;3;3;26;228;100;228;25;90320
2022;3;3;30;228;100;228;25;145000
2022;3;3;30;228;100;228;25;105400
2020;1;3;48;54;0;54;5;49268
2022;2;3;34;74;0;74;25;110820
2022;2;3;34;74;0;74;25;92350
2022;3;3;48;228;100;228;100;215300
2022;3;3;48;228;100;228;100;158200
2022;3;3;34;228;100;228;100;209100
2022;3;3;34;228;100;228;100;154600
2022;3;3;26;228;0;228;25;115934
2022;3;3;26;228;0;228;25;81666
2022;3;3;34;228;100;228;25;175000
2022;3;3;34;228;100;228;25;155000
2022;2;3;68;72;100;54;25;84053
2022;3;3;26;228;0;228;25;164000
2022;3;3;26;228;0;228;25;132000
2022;3;3;48;228;100;228;25;170000
2022;3;3;48;228;100;228;25;123000
2022;3;3;68;228;0;228;25;189650
2022;3;3;68;228;0;228;25;164996
2022;2;3;55;86;0;86;25;52533
2022;2;3;55;86;0;86;25;52533
2022;1;3;64;36;100;36;5;115222
2022;3;3;34;228;100;228;25;165400
2022;3;3;34;228;100;228;25;132320
2022;3;3;32;228;100;228;25;208775
2022;3;3;32;228;100;228;25;147800
2022;3;3;34;228;100;228;25;136994
2022;3;3;34;228;100;228;25;101570
2022;3;3;26;228;100;228;25;128875
2022;3;3;26;228;100;228;25;93700
2022;1;3;61;103;50;103;100;76309
2022;1;3;68;74;100;74;100;35093
2022;3;3;34;228;100;228;100;183600
2022;3;3;34;228;100;228;100;100800
2022;2;3;26;74;100;74;25;49253
2022;2;3;26;74;100;74;25;36940
2022;2;3;26;65;100;65;25;42026
2022;2;3;26;65;100;65;25;31520
2022;2;3;34;65;100;65;25;84053
2022;2;3;34;65;100;65;25;73546
2022;2;3;34;74;100;74;25;98506
2022;2;3;34;74;100;74;25;86193
2022;2;3;34;86;100;86;25;84053
2022;2;3;34;86;100;86;25;73546
2022;3;3;68;228;0;228;25;189650
2022;3;3;68;228;0;228;25;164996
2022;2;3;26;86;100;86;25;42026
2022;2;3;26;86;100;86;25;31520
2022;2;3;34;74;100;74;25;92350
2022;2;3;34;74;100;74;25;73880
2022;3;3;48;228;0;228;100;215300
2022;3;3;48;228;0;228;100;140400
2022;2;3;34;65;100;65;25;63040
2022;2;3;34;65;100;65;25;47280
2022;3;3;48;228;100;228;25;260000
2022;3;3;48;228;100;228;25;180000
2022;2;3;48;74;0;74;25;67723
2022;2;3;48;74;0;74;25;43096
2022;2;3;34;86;100;86;25;63040
2022;2;3;34;86;100;86;25;47280
2022;2;3;34;74;100;74;25;73880
2022;2;3;34;74;100;74;25;55410
2021;2;3;68;108;50;108;100;51064
2022;3;3;44;11;100;154;100;60000
2022;2;3;34;228;0;228;25;82900
2022;2;3;34;228;0;228;25;63900
2022;2;3;73;228;100;228;100;160000
2022;2;3;73;228;100;228;100;112300
2022;2;3;46;228;100;228;25;241000
2022;2;3;46;228;100;228;25;159000
2022;3;3;48;228;0;228;25;180000
2022;3;3;48;228;0;228;25;80000
2022;2;3;26;228;0;228;5;58000
2022;2;3;26;228;0;228;5;58000
2022;3;3;34;228;0;228;25;136000
2022;3;3;34;228;0;228;25;108800
2022;1;3;34;228;100;228;25;242000
2022;1;3;34;228;100;228;25;200000
2022;2;3;48;74;0;74;25;61566
2022;2;3;48;74;0;74;25;36940
2022;2;3;34;74;0;74;25;73880
2022;2;3;34;74;0;74;25;49253
2022;3;3;48;228;100;228;25;165220
2022;3;3;48;228;100;228;25;120160
2022;3;3;26;228;100;228;25;124190
2022;3;3;26;228;100;228;25;90320
2022;3;3;34;228;0;228;25;181940
2022;3;3;34;228;0;228;25;132320
2022;3;3;34;228;0;228;25;220110
2022;3;3;34;228;0;228;25;160080
2022;3;3;48;228;0;228;100;180000
2022;3;3;48;228;0;228;100;120000
2022;2;3;26;228;0;228;25;126500
2022;2;3;26;228;0;228;25;106260
2022;3;3;26;228;0;228;25;116000
2022;3;3;26;228;0;228;25;99000
2022;3;3;26;228;100;228;25;155000
2022;3;3;26;228;100;228;25;120600
2022;2;3;48;228;0;228;25;130000
2022;2;3;48;228;0;228;25;90000
2022;2;3;34;228;100;228;25;170000
2022;2;3;34;228;100;228;25;150000
2022;3;3;26;228;100;228;25;102100
2022;3;3;26;228;100;228;25;84900
2022;3;3;48;228;100;228;25;136620
2022;3;3;48;228;100;228;25;99360
2022;3;3;48;74;0;74;25;110820
2022;3;3;48;74;0;74;25;98506
2022;3;3;48;228;100;228;25;146000
2022;3;3;48;228;100;228;25;123000
2022;1;3;34;74;100;74;25;49253
2022;1;3;34;74;100;74;25;43096
2022;1;3;26;228;100;228;25;130000
2022;1;3;26;228;100;228;25;110000
2022;3;3;26;228;100;228;25;170000
2022;3;3;26;228;100;228;25;135000
2022;3;3;46;228;100;228;25;161342
2022;3;3;46;228;100;228;25;137141
2022;3;3;48;228;100;228;25;167000
2022;3;3;48;228;100;228;25;123000
2022;3;3;34;74;0;74;25;73880
2022;3;3;34;74;0;74;25;61566
2022;3;3;48;228;100;228;25;211500
2022;3;3;48;228;100;228;25;138600
2022;3;3;32;36;100;36;25;192400
2022;3;3;32;36;100;36;25;90700
2022;3;3;26;36;100;36;25;130000
2022;3;3;26;36;100;36;25;61300
2022;3;3;26;36;100;36;25;130000
2022;3;3;26;36;100;36;25;61300
2022;3;3;34;228;0;228;100;160000
2022;3;3;34;228;0;228;100;113000
2022;3;3;48;228;0;228;25;150000
2022;3;3;48;228;0;228;25;95550
2022;2;3;26;228;100;228;25;167000
2022;2;3;26;228;100;228;25;115500
2022;3;3;26;228;100;228;25;112900
2022;3;3;26;228;100;228;25;90320
2022;3;3;26;228;100;228;25;112900
2022;3;3;26;228;100;228;25;90320
2022;3;3;34;228;100;228;25;165400
2022;3;3;34;228;100;228;25;132320
2022;3;3;34;228;100;228;25;243900
2022;3;3;34;228;100;228;25;156600
2022;3;3;26;228;100;228;25;136600
2022;3;3;26;228;100;228;25;109280
2022;3;3;34;228;100;228;25;128875
2022;3;3;34;228;100;228;25;93700
2022;1;3;60;228;100;228;25;224000
2022;1;3;60;228;100;228;25;167875
2022;1;3;5;228;100;228;25;175000
2022;1;3;5;228;100;228;25;135000
2022;3;3;34;228;100;228;100;209100
2022;3;3;34;228;100;228;100;154600
2022;3;3;34;228;100;228;25;180000
2022;3;3;34;228;100;228;25;160000
2022;3;3;48;228;0;228;100;205300
2022;3;3;48;228;0;228;100;140400
2022;3;3;48;228;100;228;25;176000
2022;3;3;48;228;100;228;25;144000
2022;3;3;34;228;100;228;25;200100
2022;3;3;34;228;100;228;25;160000
2022;3;3;34;228;0;228;25;70500
2022;3;3;34;228;0;228;25;54000
2022;3;3;48;228;0;228;25;205300
2022;3;3;48;228;0;228;25;140400
2022;3;3;5;228;0;228;25;205300
2022;3;3;5;228;0;228;25;184700
2022;3;3;34;228;100;228;25;175100
2022;3;3;34;228;100;228;25;140250
2022;3;3;26;228;100;228;25;116150
2022;3;3;26;228;100;228;25;99050
2022;3;3;34;228;100;228;25;145000
2022;3;3;34;228;100;228;25;130000
2022;3;3;26;228;100;228;25;112900
2022;3;3;26;228;100;228;25;90320
2022;2;3;26;36;0;36;25;85000
2022;2;3;26;36;0;36;25;75000
2022;3;3;68;228;100;228;25;214000
2022;3;3;68;228;100;228;25;192600
2022;3;3;32;228;100;228;25;266400
2022;3;3;32;228;100;228;25;213120
2022;3;3;34;228;100;228;25;155000
2022;3;3;34;228;100;228;25;115000
2022;2;3;48;228;0;228;25;141300
2022;2;3;48;228;0;228;25;102100
2022;3;3;26;228;100;228;25;115934
2022;3;3;26;228;100;228;25;81666
2022;2;3;34;228;0;228;25;206699
2022;2;3;34;228;0;228;25;99100
2022;3;3;34;228;100;228;25;130000
2022;3;3;34;228;100;228;25;110500
2022;2;3;26;74;0;74;25;61566
2022;2;3;26;74;0;74;25;43096
2022;3;3;26;228;100;228;25;80000
2022;3;3;26;228;100;228;25;60000
2022;3;3;32;228;100;228;25;192564
2022;3;3;32;228;100;228;25;144854
2022;3;3;48;228;100;228;25;230000
2022;3;3;48;228;100;228;25;150000
2022;3;3;30;228;100;228;25;150260
2022;3;3;30;228;100;228;25;109280
2022;3;3;26;228;100;228;25;170000
2022;3;3;26;228;100;228;25;150000
2022;2;3;48;228;100;228;25;160000
2022;2;3;48;228;100;228;25;130000
2022;1;3;26;36;0;36;25;67000
2022;1;3;26;36;0;36;25;52000
2022;3;3;34;228;100;228;25;154000
2022;3;3;34;228;100;228;25;126000
2022;3;3;26;228;0;228;25;129000
2022;3;3;26;228;0;228;25;99000
2022;3;3;48;228;100;228;25;210000
2022;3;3;48;228;100;228;25;140000
2022;3;3;48;228;100;228;25;210000
2022;3;3;48;228;100;228;25;140000
2022;3;3;48;228;100;228;25;210000
2022;3;3;48;228;100;228;25;140000
2022;3;3;26;228;100;228;25;100000
2022;3;3;26;228;100;228;25;69000
2022;3;3;48;228;100;228;25;210000
2022;3;3;48;228;100;228;25;140000
2022;3;3;26;228;100;228;25;150075
2022;3;3;26;228;100;228;25;110925
2022;3;3;34;228;100;228;25;100000
2022;3;3;34;228;100;228;25;25000
2022;3;3;26;228;100;228;25;126500
2022;3;3;26;228;100;228;25;106260
2022;3;3;34;228;100;228;25;220110
2022;3;3;34;228;100;228;25;160080
2022;3;3;26;228;100;228;25;105000
2022;3;3;26;228;100;228;25;100000
2022;3;3;26;228;100;228;25;170000
2022;3;3;26;228;100;228;25;135000
2022;3;3;48;228;100;228;25;230000
2022;3;3;48;228;100;228;25;140000
2022;2;3;26;228;100;228;25;135000
2022;2;3;26;228;100;228;25;50000
2022;3;3;48;228;100;228;25;220000
2022;3;3;48;228;100;228;25;140000
2022;2;3;48;74;0;74;25;172386
2022;2;3;48;74;0;74;25;86193
2022;3;3;68;228;100;228;25;220000
2022;3;3;68;228;100;228;25;120000
2022;2;3;48;228;100;228;25;200000
2022;2;3;48;228;100;228;25;120000
2022;3;3;68;2;100;2;5;120000
2022;3;3;68;2;100;2;5;65000
2022;1;3;34;228;100;228;25;324000
2022;1;3;34;228;100;228;25;216000
2022;3;3;34;228;100;228;25;210000
2022;3;3;34;228;100;228;25;100000
2022;3;3;48;228;100;228;25;185100
2022;3;3;48;228;100;228;25;104890
2022;3;3;34;228;100;228;25;105000
2022;3;3;34;228;100;228;25;80000
2022;2;3;67;36;100;36;25;76814
2020;3;3;70;36;50;36;100;117104
2022;1;3;54;36;50;36;100;192037
2022;2;3;68;228;100;228;5;120000
2022;2;3;18;103;100;103;25;17805
2022;2;3;48;103;100;103;100;30523
2022;2;3;69;181;50;181;100;55685
2022;2;4;34;54;50;54;100;52533
2022;1;3;48;103;100;103;25;17805
2022;2;3;8;28;100;228;100;75000
2022;2;3;6;228;100;228;100;157000
2022;2;3;18;36;50;36;100;69133
2022;1;3;34;228;100;228;5;65000
2022;3;3;68;100;100;100;5;68293
2021;2;3;48;228;50;228;100;109000
2022;2;3;48;36;100;36;25;67597
2022;1;3;24;181;100;132;25;10000
2022;2;3;26;86;100;86;5;20000
2021;3;3;59;197;100;197;100;102839
2022;3;3;59;155;100;228;25;200000
2022;1;3;48;36;100;36;100;51081
2022;2;3;48;228;100;228;25;78000
2022;3;3;34;228;100;228;25;135000
2022;3;3;34;228;100;228;25;115000
2022;2;3;68;14;100;14;100;83864
2022;1;3;48;112;100;155;100;40000
2022;2;3;59;61;100;61;5;31520
2022;3;3;68;163;100;163;100;59888
2020;1;3;34;175;100;54;100;54742
2022;3;3;91;72;50;72;100;89306
2022;1;3;48;14;50;14;25;83171
2022;3;3;48;228;100;228;25;165000
2022;2;3;73;228;50;228;25;153000
2022;3;3;48;29;100;228;25;100000
2022;3;3;67;36;100;36;25;76814
2022;2;3;48;176;100;176;100;33609
2022;2;3;82;36;100;36;5;75000
2020;2;3;88;95;0;95;5;20000
2022;1;1;8;218;100;53;25;30469
2021;2;3;91;53;50;53;100;69999
2022;1;3;34;175;100;54;25;55475
2022;2;3;91;13;0;13;100;61989
2022;3;3;46;228;100;228;25;152500
2022;1;3;91;228;100;228;100;120000
2022;2;3;48;228;100;228;100;135000
2022;3;3;29;228;100;228;100;405000
2021;3;3;34;228;0;228;100;150000
2021;3;3;46;228;0;228;100;240000
2021;2;3;26;228;100;228;100;135000
2021;1;3;48;228;100;228;25;80000
2022;3;3;6;228;100;228;100;380000
2022;2;3;48;41;0;41;100;120402
2022;3;3;6;228;100;228;100;177000
2022;2;3;34;72;100;72;25;65141
2022;2;3;48;188;100;228;5;48000
2022;1;3;28;175;0;175;25;20000
2021;3;3;86;228;0;228;100;220000
2021;2;3;78;112;50;112;5;77364
2021;2;3;78;112;50;112;5;63711
2022;1;3;25;14;100;14;5;150000
2021;2;3;26;228;100;228;25;90000
2022;2;2;48;36;100;228;25;100000
2021;1;3;48;228;0;228;5;100000
2022;1;4;48;59;50;59;25;100000
