work_year;experience_level;employment_type;job_title;salary_currency;employee_residence;remote_ratio;company_location;company_size;salary;salary_in_usd
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;181000;181000
2023;SE;FT;Data Scientist;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Scientist;USD;US;0;US;M;154000;154000
2023;EX;FT;Data Architect;USD;US;0;US;M;180000;180000
2023;EX;FT;Data Architect;USD;US;0;US;M;155000;155000
2023;SE;FT;Data Scientist;USD;US;0;US;M;191765;191765
2023;SE;FT;Data Scientist;USD;US;0;US;M;134236;134236
2023;SE;FT;Data Scientist;USD;US;100;US;M;175000;175000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;SE;FT;Data Scientist;USD;US;100;US;M;237000;237000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;EN;FT;Research Engineer;USD;US;0;US;M;155000;155000
2023;EN;FT;Research Engineer;USD;US;0;US;M;125000;125000
2023;SE;FT;Data Analyst;USD;US;0;US;M;80000;80000
2023;SE;FT;Data Analyst;USD;US;0;US;M;70000;70000
2023;SE;FT;Data Engineer;USD;US;0;US;M;146000;146000
2023;SE;FT;Data Engineer;USD;US;0;US;M;75000;75000
2023;EN;FT;Data Analyst;USD;US;100;US;M;64200;64200
2023;EN;FT;Data Analyst;USD;US;100;US;M;56100;56100
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;170000;170000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Analyst;USD;US;100;US;M;208450;208450
2023;SE;FT;Data Analyst;USD;US;100;US;M;170550;170550
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;125000;125000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;100000;100000
2023;MI;FT;Data Manager;USD;US;0;US;M;135000;135000
2023;MI;FT;Data Manager;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Scientist;USD;US;100;US;M;200000;200000
2023;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Scientist;USD;IE;0;IE;M;171250;171250
2023;SE;FT;Data Scientist;USD;IE;0;IE;M;113750;113750
2023;SE;FT;Applied Scientist;USD;US;0;US;L;222200;222200
2023;SE;FT;Applied Scientist;USD;US;0;US;L;136000;136000
2023;SE;FT;Applied Scientist;USD;US;0;US;L;260000;260000
2023;SE;FT;Applied Scientist;USD;US;0;US;L;136000;136000
2023;SE;FT;Data Analyst;USD;US;0;US;M;153600;153600
2023;SE;FT;Data Analyst;USD;US;0;US;M;100500;100500
2023;SE;FT;Applied Scientist;USD;US;100;US;M;205000;205000
2023;SE;FT;Applied Scientist;USD;US;100;US;M;184000;184000
2023;SE;FT;Machine Learning Engineer;USD;CA;100;CA;M;115000;115000
2023;SE;FT;Machine Learning Engineer;USD;CA;100;CA;M;95000;95000
2023;MI;FT;Data Analyst;USD;US;0;US;M;182500;182500
2023;MI;FT;Data Analyst;USD;US;0;US;M;121500;121500
2023;SE;FT;Data Engineer;USD;US;0;US;M;203100;203100
2023;SE;FT;Data Engineer;USD;US;0;US;M;114500;114500
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;60000;72914
2023;MI;FT;Data Analyst;GBP;GB;0;GB;M;45000;54685
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;EN;FT;Data Engineer;USD;US;100;US;M;92700;92700
2023;EN;FT;Data Engineer;USD;US;100;US;M;61800;61800
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2023;SE;FT;Data Scientist;USD;CA;0;CA;M;258000;258000
2023;SE;FT;Data Scientist;USD;CA;0;CA;M;190000;190000
2023;SE;FT;Data Scientist;USD;US;0;US;M;170000;170000
2023;SE;FT;Data Scientist;USD;US;0;US;M;135000;135000
2023;MI;FT;Data Architect;USD;US;0;US;M;167500;167500
2023;MI;FT;Data Architect;USD;US;0;US;M;106500;106500
2023;SE;FT;Data Scientist;USD;US;0;US;M;195000;195000
2023;SE;FT;Data Scientist;USD;US;0;US;M;160000;160000
2023;MI;FT;Data Engineer;USD;US;0;US;M;146000;146000
2023;MI;FT;Data Engineer;USD;US;0;US;M;75000;75000
2022;EN;FT;Data Engineer;EUR;NL;100;NL;L;57000;59888
2023;EX;FT;Data Engineer;USD;US;100;US;M;286000;286000
2023;EX;FT;Data Engineer;USD;US;100;US;M;207000;207000
2023;SE;FT;Data Analyst;USD;US;100;US;M;100000;100000
2023;SE;FT;Data Analyst;USD;US;100;US;M;80000;80000
2023;SE;FT;Data Engineer;USD;US;0;US;M;223250;223250
2023;SE;FT;Data Engineer;USD;US;0;US;M;178600;178600
2023;EX;FT;Director of Data Science;USD;US;0;US;M;353200;353200
2023;EX;FT;Director of Data Science;USD;US;0;US;M;249300;249300
2023;MI;FT;Machine Learning Scientist;USD;US;0;US;M;230000;230000
2023;MI;FT;Machine Learning Scientist;USD;US;0;US;M;220000;220000
2023;SE;FT;Data Scientist;USD;US;100;US;M;297300;297300
2023;SE;FT;Data Scientist;USD;US;100;US;M;198200;198200
2023;MI;FT;Research Scientist;USD;US;100;US;M;210000;210000
2023;MI;FT;Research Scientist;USD;US;100;US;M;151800;151800
2023;SE;FT;Data Scientist;USD;US;100;US;M;200000;200000
2023;SE;FT;Data Scientist;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Scientist;USD;US;0;US;M;317070;317070
2023;SE;FT;Data Scientist;USD;US;0;US;M;170730;170730
2023;SE;FT;Data Engineer;USD;US;0;US;M;128000;128000
2023;SE;FT;Data Engineer;USD;US;0;US;M;81500;81500
2023;EN;FT;Business Data Analyst;EUR;ES;0;ES;M;20000;21461
2023;SE;FT;AI Developer;USD;UA;0;UA;M;108000;108000
2023;SE;FT;AI Developer;USD;UA;0;UA;M;60000;60000
2023;MI;FT;MLOps Engineer;USD;US;100;US;M;134000;134000
2023;MI;FT;MLOps Engineer;USD;US;100;US;M;124000;124000
2023;SE;FT;Data Engineer;USD;US;0;US;M;171250;171250
2023;SE;FT;Data Engineer;USD;US;0;US;M;113750;113750
2023;SE;FT;Data Engineer;USD;US;0;US;M;165000;165000
2023;SE;FT;Data Engineer;USD;US;0;US;M;132300;132300
2023;SE;FT;Data Scientist;USD;US;0;US;M;225000;225000
2023;SE;FT;Data Scientist;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Engineer;USD;US;0;US;M;230000;230000
2023;SE;FT;Data Engineer;USD;US;0;US;M;124500;124500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;247500;247500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;172200;172200
2023;SE;FT;Data Analyst;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Analyst;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Analyst;USD;US;0;US;M;148700;148700
2023;SE;FT;Data Analyst;USD;US;0;US;M;125600;125600
2023;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Engineer;USD;US;0;US;M;115000;115000
2023;SE;FT;Research Scientist;USD;US;0;US;M;200000;200000
2023;SE;FT;Research Scientist;USD;US;0;US;M;150000;150000
2023;EN;FT;Research Engineer;USD;US;0;US;M;160000;160000
2023;EN;FT;Research Engineer;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Analyst;USD;US;100;US;M;185000;185000
2023;SE;FT;Data Analyst;USD;US;100;US;M;120250;120250
2023;SE;FT;Data Scientist;USD;US;100;US;M;275300;275300
2023;SE;FT;Data Scientist;USD;US;100;US;M;183000;183000
2023;SE;FT;Data Architect;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Architect;USD;US;100;US;M;125000;125000
2023;MI;FT;Data Architect;USD;US;0;US;M;167500;167500
2023;MI;FT;Data Architect;USD;US;0;US;M;106500;106500
2023;SE;FT;Research Scientist;USD;US;0;US;M;250000;250000
2023;SE;FT;Research Scientist;USD;US;0;US;M;200000;200000
2023;MI;FT;Machine Learning Engineer;USD;US;50;US;L;135000;135000
2023;SE;FT;AI Scientist;ILS;IL;0;IL;L;1500000;423834
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;216000;216000
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;184000;184000
2023;SE;FT;Data Engineer;USD;US;100;US;M;180000;180000
2023;SE;FT;Data Engineer;USD;US;100;US;M;165000;165000
2023;SE;FT;Data Scientist;USD;US;0;US;M;185900;185900
2023;SE;FT;Data Scientist;USD;US;0;US;M;129300;129300
2023;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2023;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2023;MI;FT;Data Engineer;USD;US;0;US;M;143865;143865
2023;MI;FT;Data Engineer;USD;US;0;US;M;115092;115092
2023;MI;FT;Machine Learning Engineer;USD;US;0;US;M;130000;130000
2023;MI;FT;Machine Learning Engineer;USD;US;0;US;M;90000;90000
2023;SE;FT;Data Scientist;USD;US;100;US;M;173000;173000
2023;SE;FT;Data Scientist;USD;US;100;US;M;132000;132000
2023;SE;FT;Data Analyst;USD;US;0;US;M;208049;208049
2023;SE;FT;Data Analyst;USD;US;0;US;M;128500;128500
2023;SE;FT;Analytics Engineer;USD;US;0;US;M;179820;179820
2023;SE;FT;Analytics Engineer;USD;US;0;US;M;143860;143860
2023;SE;FT;Data Engineer;USD;US;0;US;M;167500;167500
2023;SE;FT;Data Engineer;USD;US;0;US;M;106500;106500
2023;SE;FT;Data Scientist;USD;US;100;US;M;275300;275300
2023;SE;FT;Data Scientist;USD;US;100;US;M;183500;183500
2023;MI;FT;Data Engineer;USD;US;0;US;M;149600;149600
2023;MI;FT;Data Engineer;USD;US;0;US;M;102000;102000
2023;EX;FT;Data Scientist;USD;US;0;US;M;145000;145000
2023;EX;FT;Data Scientist;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Analyst;USD;US;100;US;M;190000;190000
2023;SE;FT;Data Analyst;USD;US;100;US;M;95000;95000
2023;SE;FT;Data Analyst;USD;US;0;US;M;153600;153600
2023;SE;FT;Data Analyst;USD;US;0;US;M;106800;106800
2023;MI;FT;Data Scientist;EUR;IE;0;IE;M;90000;96578
2023;MI;FT;Data Scientist;EUR;IE;0;IE;M;75000;80481
2023;MI;FT;Data Analyst;USD;US;0;US;M;128000;128000
2023;MI;FT;Data Analyst;USD;US;0;US;M;85000;85000
2023;MI;FT;Data Engineer;USD;US;0;US;M;151000;151000
2023;MI;FT;Data Engineer;USD;US;0;US;M;140000;140000
2023;SE;FT;Data Scientist;USD;US;100;US;M;275300;275300
2023;SE;FT;Data Scientist;USD;US;100;US;M;183500;183500
2023;SE;FT;Machine Learning Scientist;USD;US;0;US;M;220000;220000
2023;SE;FT;Machine Learning Scientist;USD;US;0;US;M;170000;170000
2023;SE;FT;Data Analyst;USD;US;0;US;M;135000;135000
2023;SE;FT;Data Analyst;USD;US;0;US;M;105500;105500
2023;SE;FT;Data Analyst;USD;US;100;US;M;100000;100000
2023;SE;FT;Data Analyst;USD;US;100;US;M;80000;80000
2023;EN;FT;Autonomous Vehicle Technician;USD;GH;0;GH;S;7000;7000
2023;EN;FT;Applied Machine Learning Scientist;EUR;DE;50;DE;M;40000;42923
2023;SE;FT;Data Engineer;USD;CA;100;CA;M;160000;160000
2023;SE;FT;Data Engineer;USD;CA;100;CA;M;145000;145000
2023;MI;FT;Data Analyst;USD;US;0;US;M;154000;154000
2023;MI;FT;Data Analyst;USD;US;0;US;M;143000;143000
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;65000;78990
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;42000;51039
2023;EN;FT;Data Scientist;USD;US;0;US;M;190000;190000
2023;EN;FT;Data Scientist;USD;US;0;US;M;120000;120000
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;70000;85066
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;42000;51039
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;90000;109371
2023;MI;FT;Data Scientist;GBP;GB;0;GB;M;60000;72914
2023;SE;FT;Data Engineer;USD;US;0;US;M;150000;150000
2023;SE;FT;Data Engineer;USD;US;0;US;M;111000;111000
2023;EX;FT;Data Engineer;USD;US;0;US;M;265000;265000
2023;EX;FT;Data Engineer;USD;US;0;US;M;235000;235000
2023;EN;FT;Data Scientist;CHF;CH;50;CH;L;112000;121093
2022;MI;FT;Data Scientist;EUR;DE;100;DE;M;70000;73546
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2023;MI;FT;Data Engineer;USD;US;100;US;M;75000;75000
2023;MI;FT;Data Engineer;USD;US;100;US;M;60400;60400
2023;EN;FT;Data Analyst;USD;US;100;US;M;85000;85000
2023;EN;FT;Data Analyst;USD;US;100;US;M;75000;75000
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;EN;FT;Data Engineer;USD;US;100;US;M;92700;92700
2023;EN;FT;Data Engineer;USD;US;100;US;M;61800;61800
2022;SE;FT;Lead Data Scientist;EUR;IE;100;IE;L;164000;172309
2023;MI;FT;Data Scientist;EUR;AT;100;DE;M;56000;60093
2023;MI;FT;Data Analyst;USD;US;100;US;M;83500;83500
2023;MI;FT;Data Analyst;USD;US;100;US;M;52500;52500
2023;SE;FT;Data Scientist;USD;US;0;US;M;201036;201036
2023;SE;FT;Data Scientist;USD;US;0;US;M;134024;134024
2023;SE;FT;Data Analyst;USD;US;100;US;M;165000;165000
2023;SE;FT;Data Analyst;USD;US;100;US;M;140000;140000
2023;EN;FT;Data Engineer;USD;US;100;US;M;62000;62000
2023;EN;FT;Data Engineer;USD;US;100;US;M;58000;58000
2023;SE;FT;Data Scientist;USD;US;0;US;M;172000;172000
2023;SE;FT;Data Scientist;USD;US;0;US;M;115000;115000
2023;EN;FT;Data Engineer;USD;US;0;US;M;125000;125000
2023;EN;FT;Data Engineer;USD;US;0;US;M;90000;90000
2023;SE;FT;Data Engineer;USD;US;0;US;M;163800;163800
2023;SE;FT;Data Engineer;USD;US;0;US;M;126000;126000
2023;SE;FT;Data Scientist;USD;US;100;US;M;237000;237000
2023;SE;FT;Data Scientist;USD;US;100;US;M;145000;145000
2023;MI;FT;Data Engineer;USD;US;100;US;M;90000;90000
2023;MI;FT;Data Engineer;USD;US;100;US;M;90000;90000
2023;SE;FT;Data Engineer;USD;US;0;US;M;139500;139500
2023;SE;FT;Data Engineer;USD;US;0;US;M;109400;109400
2023;SE;FT;Data Scientist;USD;CA;0;CA;M;258000;258000
2023;SE;FT;Data Scientist;USD;CA;0;CA;M;190000;190000
2023;MI;FT;Data Engineer;USD;US;0;US;M;145000;145000
2023;MI;FT;Data Engineer;USD;US;0;US;M;120000;120000
2023;SE;FT;Data Engineer;USD;US;0;US;L;205600;205600
2023;SE;FT;Data Engineer;USD;US;0;US;L;105700;105700
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;SE;FT;Data Scientist;USD;US;0;US;M;239748;239748
2023;SE;FT;Data Scientist;USD;US;0;US;M;159832;159832
2023;SE;FT;Data Scientist;USD;US;100;US;M;186300;186300
2023;SE;FT;Data Scientist;USD;US;100;US;M;102500;102500
2023;SE;FT;Data Engineer;USD;US;0;US;M;165000;165000
2023;SE;FT;Data Engineer;USD;US;0;US;M;132300;132300
2023;SE;FT;Data Scientist;USD;US;0;US;M;190000;190000
2023;SE;FT;Data Scientist;USD;US;0;US;M;126000;126000
2023;SE;FT;Data Architect;USD;US;100;US;M;149040;149040
2023;SE;FT;Data Architect;USD;US;100;US;M;113900;113900
2023;SE;FT;Data Engineer;USD;US;100;US;M;153600;153600
2023;SE;FT;Data Engineer;USD;US;100;US;M;106800;106800
2023;SE;FT;Data Engineer;USD;US;100;US;M;172600;172600
2023;SE;FT;Data Engineer;USD;US;100;US;M;107900;107900
2023;SE;FT;Data Analyst;USD;US;0;US;M;180180;180180
2023;SE;FT;Data Analyst;USD;US;0;US;M;106020;106020
2023;SE;FT;Data Architect;USD;US;100;US;M;376080;376080
2023;SE;FT;Data Architect;USD;US;100;US;M;213120;213120
2023;SE;FT;Data Analyst;USD;US;0;US;M;153600;153600
2023;SE;FT;Data Analyst;USD;US;0;US;M;100500;100500
2023;SE;FT;Data Analyst;USD;US;100;US;M;206500;206500
2023;SE;FT;Data Analyst;USD;US;100;US;M;121600;121600
2023;SE;FT;Data Engineer;USD;US;0;US;M;260000;260000
2023;SE;FT;Data Engineer;USD;US;0;US;M;225000;225000
2023;EX;FT;Data Engineer;USD;US;0;US;M;194500;194500
2023;EX;FT;Data Engineer;USD;US;0;US;M;115500;115500
2023;SE;FT;Cloud Database Engineer;USD;US;100;US;L;170000;170000
2023;SE;FT;Applied Machine Learning Scientist;USD;US;100;US;L;90000;90000
2023;EN;FT;Data Analyst;USD;US;100;US;M;95000;95000
2023;EN;FT;Data Analyst;USD;US;100;US;M;70000;70000
2023;SE;FT;Data Engineer;USD;US;0;US;M;275000;275000
2023;SE;FT;Data Engineer;USD;US;0;US;M;160000;160000
2023;SE;FT;Data Analyst;USD;US;100;US;M;115934;115934
2023;SE;FT;Data Analyst;USD;US;100;US;M;81666;81666
2023;SE;FT;Data Scientist;USD;US;0;US;M;175000;175000
2023;SE;FT;Data Scientist;USD;US;0;US;M;120000;120000
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;150000;150000
2023;SE;FT;Machine Learning Engineer;USD;US;100;US;M;120000;120000
2023;SE;FT;Research Engineer;USD;US;0;US;M;200000;200000
2023;SE;FT;Research Engineer;USD;US;0;US;M;175000;175000
2023;MI;FT;Data Analyst;USD;US;0;US;M;206000;206000
2023;MI;FT;Data Analyst;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Architect;USD;GB;100;GB;M;138000;138000
2023;SE;FT;Data Architect;USD;GB;100;GB;M;92000;92000
2023;SE;FT;Data Manager;USD;CO;0;CO;M;65000;65000
2023;SE;FT;Data Manager;USD;CO;0;CO;M;48000;48000
2023;SE;FT;Data Analyst;USD;US;100;US;M;110000;110000
2023;SE;FT;Data Analyst;USD;US;100;US;M;75000;75000
2023;SE;FT;Analytics Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Analytics Engineer;USD;US;0;US;M;87000;87000
2023;MI;FT;Data Analyst;USD;US;0;US;M;160000;160000
2023;MI;FT;Data Analyst;USD;US;0;US;M;112000;112000
2023;MI;FT;Data Engineer;USD;US;0;US;M;162500;162500
2023;MI;FT;Data Engineer;USD;US;0;US;M;130000;130000
2023;SE;FT;Data Science Manager;USD;US;0;US;M;299500;299500
2023;SE;FT;Data Science Manager;USD;US;0;US;M;245100;245100
2023;MI;FT;Data Scientist;USD;US;0;US;M;145000;145000
2023;MI;FT;Data Scientist;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Engineer;USD;US;0;US;M;147100;147100
2023;SE;FT;Data Engineer;USD;US;0;US;M;90700;90700
2023;EN;FT;Data Engineer;USD;US;0;US;M;115100;115100
2023;EN;FT;Data Engineer;USD;US;0;US;M;73900;73900
2023;SE;FT;Data Engineer;USD;US;0;US;M;168400;168400
2023;SE;FT;Data Engineer;USD;US;0;US;M;105200;105200
2023;SE;FT;Data Scientist;USD;US;0;US;M;210000;210000
2023;SE;FT;Data Scientist;USD;US;0;US;M;160000;160000
2023;MI;FT;Data Scientist;USD;US;0;US;M;145000;145000
2023;MI;FT;Data Scientist;USD;US;0;US;M;100000;100000
2023;SE;FT;Applied Scientist;USD;US;0;US;L;222200;222200
2023;SE;FT;Applied Scientist;USD;US;0;US;L;136000;136000
2023;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2023;MI;FT;Data Analyst;USD;US;0;US;M;85000;85000
2023;MI;FT;Data Engineer;GBP;GB;100;GB;M;70000;85066
2023;MI;FT;Data Engineer;GBP;GB;100;GB;M;47500;57723
2023;EX;FT;Data Scientist;USD;US;0;US;M;200000;200000
2023;EX;FT;Data Scientist;USD;US;0;US;M;145000;145000
2023;MI;FT;Data Engineer;USD;US;0;US;M;140000;140000
2023;MI;FT;Data Engineer;USD;US;0;US;M;95000;95000
2023;SE;FT;Data Analyst;USD;US;100;US;M;185000;185000
2023;SE;FT;Data Analyst;USD;US;100;US;M;120250;120250
2023;MI;FT;Financial Data Analyst;USD;US;100;US;L;130000;130000
2023;SE;FT;Data Scientist;USD;US;0;US;M;205000;205000
2023;SE;FT;Data Scientist;USD;US;0;US;M;140000;140000
2023;SE;FT;Data Scientist;USD;US;100;US;M;297300;297300
2023;SE;FT;Data Scientist;USD;US;100;US;M;198200;198200
2023;SE;FT;Research Scientist;USD;US;0;US;M;141288;141288
2023;SE;FT;Research Scientist;USD;US;0;US;M;94192;94192
2023;SE;FT;Data Infrastructure Engineer;USD;US;100;US;M;184000;184000
2023;SE;FT;Data Infrastructure Engineer;USD;US;100;US;M;143000;143000
2023;SE;FT;Data Analyst;USD;US;0;US;M;70000;70000
2023;SE;FT;Data Analyst;USD;US;0;US;M;55000;55000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;275300;275300
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;183500;183500
2023;MI;FT;Data Analyst;USD;US;100;US;M;75000;75000
2023;MI;FT;Data Analyst;USD;US;100;US;M;65000;65000
2023;MI;FT;ML Engineer;USD;US;0;US;M;160000;160000
2023;MI;FT;ML Engineer;USD;US;0;US;M;147000;147000
2023;SE;FT;Data Architect;USD;US;100;US;M;149040;149040
2023;SE;FT;Data Architect;USD;US;100;US;M;113900;113900
2023;MI;FT;Software Data Engineer;SGD;SG;100;SG;L;100000;75020
2023;SE;FT;Data Analyst;USD;US;0;US;M;180180;180180
2023;SE;FT;Data Analyst;USD;US;0;US;M;106020;106020
2023;MI;FT;Data Scientist;INR;IN;100;IN;L;1400000;17022
2023;EN;FT;AI Programmer;USD;IN;0;AU;L;70000;70000
2023;EN;FT;AI Developer;USD;SE;50;SE;M;80000;80000
2023;MI;FT;Lead Data Analyst;INR;IN;50;IN;L;1500000;18238
2023;MI;FT;Machine Learning Engineer;USD;US;0;US;M;250000;250000
2023;MI;FT;Machine Learning Engineer;USD;US;0;US;M;150000;150000
2023;SE;FT;Data Engineer;USD;US;0;US;M;139500;139500
2023;SE;FT;Data Engineer;USD;US;0;US;M;109400;109400
2023;SE;FT;Data Scientist;USD;US;0;US;M;105000;105000
2023;SE;FT;Data Scientist;USD;US;0;US;M;70000;70000
2023;EX;FT;Data Engineer;USD;US;100;US;M;210914;210914
2023;EX;FT;Data Engineer;USD;US;100;US;M;116704;116704
2023;EN;FT;Research Scientist;USD;US;0;US;M;150000;150000
2023;EN;FT;Research Scientist;USD;US;0;US;M;100000;100000
2023;SE;FT;Data Engineer;USD;US;0;US;M;146000;146000
2023;SE;FT;Data Engineer;USD;US;0;US;M;75000;75000
2023;EN;FT;Data Analyst;USD;US;100;US;M;75000;75000
2023;EN;FT;Data Analyst;USD;US;100;US;M;60000;60000
2023;MI;FT;Analytics Engineer;USD;US;0;US;M;185700;185700
2023;MI;FT;Analytics Engineer;USD;US;0;US;M;165000;165000
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2023;SE;FT;Data Analyst;USD;US;0;US;M;169000;169000
2023;SE;FT;Data Analyst;USD;US;0;US;M;110600;110600
2023;SE;FT;Data Operations Engineer;USD;US;100;US;M;193000;193000
2023;SE;FT;Data Operations Engineer;USD;US;100;US;M;136850;136850
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;139500;139500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;109400;109400
2023;SE;FT;Data Engineer;USD;US;100;US;M;276000;276000
2023;SE;FT;Data Engineer;USD;US;100;US;M;178500;178500
2023;MI;FT;Data Scientist;EUR;ES;0;ES;M;55000;59020
2023;MI;FT;Data Scientist;EUR;ES;0;ES;M;45000;48289
2023;MI;FT;Data Engineer;EUR;SI;100;SI;M;70000;75116
2023;MI;FT;Data Engineer;EUR;SI;100;SI;M;45000;48289
2023;SE;FT;Machine Learning Engineer;GBP;GB;0;GB;M;161000;195652
2023;SE;FT;Machine Learning Engineer;GBP;GB;0;GB;M;83300;101228
2023;SE;FT;Data Engineer;GBP;GB;0;GB;M;112700;136956
2023;SE;FT;Data Engineer;GBP;GB;0;GB;M;83300;101228
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2022;SE;FT;BI Developer;USD;US;100;US;L;130000;130000
2021;MI;FT;Data Science Lead;USD;US;100;US;M;150000;150000
2023;SE;FT;Data Engineer;USD;US;0;US;M;163800;163800
2023;SE;FT;Data Engineer;USD;US;0;US;M;126000;126000
2023;SE;FT;ML Engineer;USD;CA;100;CA;M;260000;260000
2023;SE;FT;ML Engineer;USD;CA;100;CA;M;110000;110000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;170000;170000
2023;SE;FT;Analytics Engineer;USD;US;100;US;M;130000;130000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;247500;247500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;172200;172200
2023;SE;FT;Data Scientist;USD;US;0;US;M;239748;239748
2023;SE;FT;Data Scientist;USD;US;0;US;M;159832;159832
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;163800;163800
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;M;126000;126000
2023;MI;FT;Data Scientist;USD;US;0;US;M;128750;128750
2023;MI;FT;Data Scientist;USD;US;0;US;M;106250;106250
2023;SE;FT;Data Engineer;USD;US;0;US;M;252000;252000
2023;SE;FT;Data Engineer;USD;US;0;US;M;129000;129000
2023;SE;FT;Data Science Manager;USD;US;0;US;M;299500;299500
